study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp
PRJNA236110	SAMN02594626	SRS541268	SRX446140	SRR1139159	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139159/SRR1139159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139159/SRR1139159_2.fastq.gz
PRJNA236110	SAMN02594626	SRS541268	SRX446140	SRR1139160	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139160/SRR1139160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139160/SRR1139160_2.fastq.gz
PRJNA236110	SAMN02594550	SRS541269	SRX446141	SRR1139161	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139161/SRR1139161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139161/SRR1139161_2.fastq.gz
PRJNA236110	SAMN02594550	SRS541269	SRX446141	SRR1139162	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139162/SRR1139162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139162/SRR1139162_2.fastq.gz
PRJNA236110	SAMN02594553	SRS541270	SRX446142	SRR1139163	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139163/SRR1139163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139163/SRR1139163_2.fastq.gz
PRJNA236110	SAMN02594548	SRS541272	SRX446143	SRR1139164	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139164/SRR1139164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139164/SRR1139164_2.fastq.gz
PRJNA236110	SAMN02594557	SRS541271	SRX446144	SRR1139165	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139165/SRR1139165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139165/SRR1139165_2.fastq.gz
PRJNA236110	SAMN02594549	SRS541274	SRX446145	SRR1139166	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139166/SRR1139166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139166/SRR1139166_2.fastq.gz
PRJNA236110	SAMN02594549	SRS541274	SRX446145	SRR1139167	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139167/SRR1139167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139167/SRR1139167_2.fastq.gz
PRJNA236110	SAMN02594551	SRS541273	SRX446146	SRR1139168	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139168/SRR1139168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139168/SRR1139168_2.fastq.gz
PRJNA236110	SAMN02594555	SRS541275	SRX446147	SRR1139169	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139169/SRR1139169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139169/SRR1139169_2.fastq.gz
PRJNA236110	SAMN02594555	SRS541275	SRX446147	SRR1139170	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139170/SRR1139170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139170/SRR1139170_2.fastq.gz
PRJNA236110	SAMN02594554	SRS541276	SRX446148	SRR1139171	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139171/SRR1139171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139171/SRR1139171_2.fastq.gz
PRJNA236110	SAMN02594554	SRS541276	SRX446148	SRR1139172	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139172/SRR1139172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139172/SRR1139172_2.fastq.gz
PRJNA236110	SAMN02594552	SRS541278	SRX446149	SRR1139173	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139173/SRR1139173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139173/SRR1139173_2.fastq.gz
PRJNA236110	SAMN02594552	SRS541278	SRX446149	SRR1139174	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139174/SRR1139174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139174/SRR1139174_2.fastq.gz
PRJNA236110	SAMN02594556	SRS541277	SRX446150	SRR1139175	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139175/SRR1139175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139175/SRR1139175_2.fastq.gz
PRJNA236110	SAMN02594556	SRS541277	SRX446150	SRR1139176	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139176/SRR1139176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139176/SRR1139176_2.fastq.gz
PRJNA236110	SAMN02594559	SRS541279	SRX446151	SRR1139177	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139177/SRR1139177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139177/SRR1139177_2.fastq.gz
PRJNA236110	SAMN02594558	SRS541282	SRX446152	SRR1139178	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139178/SRR1139178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139178/SRR1139178_2.fastq.gz
PRJNA236110	SAMN02594558	SRS541282	SRX446152	SRR1139179	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139179/SRR1139179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139179/SRR1139179_2.fastq.gz
PRJNA236110	SAMN02594565	SRS541280	SRX446153	SRR1139180	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139180/SRR1139180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139180/SRR1139180_2.fastq.gz
PRJNA236110	SAMN02594565	SRS541280	SRX446153	SRR1139181	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139181/SRR1139181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139181/SRR1139181_2.fastq.gz
PRJNA236110	SAMN02594560	SRS541281	SRX446154	SRR1139182	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139182/SRR1139182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139182/SRR1139182_2.fastq.gz
PRJNA236110	SAMN02594561	SRS541284	SRX446155	SRR1139183	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139183/SRR1139183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139183/SRR1139183_2.fastq.gz
PRJNA236110	SAMN02594561	SRS541284	SRX446155	SRR1139184	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139184/SRR1139184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139184/SRR1139184_2.fastq.gz
PRJNA236110	SAMN02594562	SRS541283	SRX446156	SRR1139185	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139185/SRR1139185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139185/SRR1139185_2.fastq.gz
PRJNA236110	SAMN02594562	SRS541283	SRX446156	SRR1139186	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139186/SRR1139186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139186/SRR1139186_2.fastq.gz
PRJNA236110	SAMN02594563	SRS541285	SRX446157	SRR1139187	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139187/SRR1139187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139187/SRR1139187_2.fastq.gz
PRJNA236110	SAMN02594563	SRS541285	SRX446157	SRR1139188	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139188/SRR1139188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139188/SRR1139188_2.fastq.gz
